ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID488557804,37/12 Copelen St,SOUTH YARRA,1050000.0,t,17/06/2017,2,1.0,1.0,0.0,19.0,-37.83543,144.99907,19959,680.2922192961803,12.543859649122806,0,1245.0,3886.0,447.6666666666667,Richmond Primary School,652.4240239205217,260,Melbourne High School,365.08872581891535,2
ID275409645,31 Mill St,ASPENDALE,1150000.0,h,27/05/2017,4,2.0,2.0,599.0,19.0,-38.01468,145.09788999999995,19863,1271.8283766696743,50.06666666666667,0,85.66666666666667,161.33333333333334,20.333333333333332,St Louis de Montfort's School,542.461064984339,276,Mordialloc College,531.7714953097108,164
ID292506054,8 Sherwood St,HADFIELD,630000.0,h,3/12/2016,3,1.0,1.0,604.0,49.0,-37.7124,144.9514,19962,842.4229435242489,37.0,0,1683.6666666666667,8938.666666666666,509.3333333333333,St Thomas More's School,804.1361701542722,431,Pascoe Vale Girls Secondary College,1513.628700130434,371
ID490292670,11 Duffy St,ESSENDON NORTH,1320000.0,h,14/05/2016,3,1.0,1.0,766.0,49.0,-37.7388,144.9006,20036,2020.311130491915,27.0,0,334.6666666666667,1407.6666666666667,88.33333333333333,Essendon North Primary School,378.8271903549437,261,Buckley Park College,959.0971458152352,123
ID185681484,36 Meek St,BRIGHTON,2140000.0,h,8/04/2017,3,2.0,2.0,393.0,139.0,-37.902,144.9922,19952,968.7857553452329,24.5,0,2897.3333333333335,11243.0,942.0,Firbank Grammar School,619.0103255706283,24,Firbank Grammar School,619.0103255706283,29
ID176045104,125 Bignell Rd,BENTLEIGH EAST,1410000.0,h,24/06/2017,3,2.0,3.0,722.0,59.0,-37.93179,145.06957,19937,2896.6816632955224,38.266666666666666,0,959.0,4476.666666666667,324.0,East Bentleigh Primary School,302.6088666300085,not ranked,St James' College,612.6056353861419,not ranked
ID407314155,52a Tucker Rd,BENTLEIGH,725000.0,u,29/04/2017,2,1.0,1.0,0.0,13.0,-37.9296,145.0498,19937,1263.0019663253468,38.266666666666666,0,959.0,4476.666666666667,324.0,Tucker Road Bentleigh Primary School,334.8324282026836,380,Bentleigh Secondary College,912.6871429602784,230
ID483032465,26/69 Wellington St,ST KILDA,459000.0,u,8/10/2016,1,1.0,1.0,0.0,24.0,-37.8568,144.9873,19957,424.4008421255711,15.5,1,1363.6666666666667,6287.666666666667,564.3333333333334,St Michael's Grammar School,482.73477436864204,275,St Michael's Grammar School,482.73477436864204,58
ID357778120,31a Winter St,MALVERN,2300000.0,h,30/07/2016,3,2.0,2.0,313.0,99.0,-37.8603,145.0322,19944,710.2122483405561,20.8,0,610.0,1743.6666666666667,228.0,St Joseph's School,264.5435356556393,113,De La Salle College,291.9885750917785,115
ID892086986,7 Stanley St,BRIGHTON,3225000.0,h,27/05/2017,4,3.0,3.0,803.0,39.0,-37.9146,145.00535,19951,797.0813506824359,26.5,0,2897.3333333333335,11243.0,942.0,Brighton Primary School,459.94199420141,342,Brighton Grammar School,1108.9576111668364,46
ID704453785,25 Wilson St,MOONEE PONDS,1505000.0,h,25/02/2017,4,2.0,2.0,441.0,109.0,-37.7627,144.9278,20038,830.6730217347765,22.0,0,313.3333333333333,545.3333333333334,65.66666666666667,Moonee Ponds Primary School,461.92164985559754,225,Lowther Hall Anglican Grammar School,1170.7443246306443,not ranked
ID929820275,50 Carlisle Rd,FERNTREE GULLY,1100000.0,h,17/06/2017,5,3.0,2.0,836.0,18.0,-37.8801,145.26011,19869,3055.1771338033636,48.18181818181818,0,56.333333333333336,98.33333333333333,19.0,Kent Park Primary School,442.26576184285113,not ranked,Fairhills High School,772.7478316492268,406
ID594665981,14 Bossington St,OAKLEIGH SOUTH,981000.0,h,3/12/2016,3,1.0,2.0,646.0,24.0,-37.9167,145.0855,19916,1610.4928730332506,31.35483870967742,0,136.33333333333334,302.6666666666667,42.0,Oakleigh South Primary School,1091.3402747588073,8,South Oakleigh Secondary College,729.3451848259201,259
ID945345595,18 Penderel Wy,BULLEEN,1580000.0,h,12/08/2017,4,2.0,2.0,773.0,21.0,-37.76207,145.09336000000005,19935,2928.854743437376,29.823529411764707,0,941.3333333333334,5813.0,575.6666666666666,St Clement of Rome School,639.8288541066346,196,Marcellin College,1698.9515068459734,169
ID436917822,14/378 Dandenong Rd,CAULFIELD NORTH,742500.0,u,29/04/2017,2,2.0,1.0,0.0,8.0,-37.8607,145.0116,19945,827.397611733755,19.214285714285715,0,1593.3333333333333,6648.333333333333,530.0,The King David School,292.01997587514984,140,The King David School,292.01997587514984,27
ID443276920,19 MacLean St,WILLIAMSTOWN,1300000.0,h,27/06/2016,4,2.0,2.0,369.0,39.0,-37.8576,144.8992,19992,822.4923099457035,21.857142857142858,0,1002.6666666666666,4068.0,328.3333333333333,St Mary's School,673.216411925873,159,Williamstown High School,690.571679321333,104
ID423433928,6 Addison St,MOONEE PONDS,1810000.0,h,1/07/2017,4,2.0,2.0,431.0,125.0,-37.77019,144.92691000000005,20039,724.4780328580913,20.0,1,313.3333333333333,545.3333333333334,65.66666666666667,Ascot Vale Primary School,465.1983840401934,249,Mount Alexander 7-12 College,1443.3957322216954,348
ID311076280,4/12 Victoria Av,MITCHAM,480000.0,h,8/07/2017,2,1.0,1.0,72.0,13.0,-37.81477,145.18867,19900,463.1020119896555,34.666666666666664,0,1471.0,7759.666666666667,779.6666666666666,St John's School,334.4253938105481,489,Mullauna Secondary College,862.7422401835871,not ranked
ID964461688,60 Kent Rd,PASCOE VALE,741000.0,h,7/11/2016,2,1.0,2.0,520.0,13.0,-37.7204,144.9446,19963,1472.863178793244,36.0,0,659.0,5219.333333333333,338.3333333333333,Pascoe Vale North Primary School,354.7409609242745,not ranked,Pascoe Vale Girls Secondary College,861.3215176168943,371
ID901388789,18 Pullar St,MAIDSTONE,472500.0,h,20/05/2017,2,1.0,0.0,315.0,29.0,-37.7835,144.8723,20022,1936.8679378251968,21.4,0,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,1018.2846339968559,not ranked,Maribyrnong Secondary College,1470.514630393289,192
ID875379295,24 Henry St,NORTHCOTE,2042000.0,h,27/05/2017,4,1.0,0.0,566.0,114.0,-37.77294000000001,144.9957,20016,344.2746275377639,21.3,0,142.0,344.6666666666667,39.333333333333336,Northcote Primary School,167.60942476009066,285,Northcote High School,544.5011685915889,178
ID281928198,288 Barkly St,ELWOOD,1561000.0,h,25/02/2017,3,2.0,0.0,218.0,59.0,-37.8758,144.9798,19955,1356.4214499931318,19.5,0,1666.0,9333.666666666666,523.0,Yesodei HaTorah College,432.6916423170012,277,Yesodei HaTorah College,432.6916423170012,38
ID192402581,72 Arnold Dr,SCORESBY,1040000.0,h,22/07/2017,4,2.0,2.0,1134.0,49.0,-37.89496,145.23404,19868,5576.520761342575,50.18181818181818,0,85.66666666666667,161.33333333333334,20.333333333333332,Scoresby Primary School,585.3190559421715,450,Scoresby Secondary College,728.4496448650484,330
ID873086985,9 Vine Gr,CARNEGIE,1630000.0,h,22/07/2017,2,1.0,1.0,618.0,44.0,-37.89347,145.04772,19942,638.3680294723185,29.23076923076923,0,3767.6666666666665,18925.0,2042.3333333333333,Glen Huntly Primary School,135.15800848742288,290,Kilvington Grammar School,883.0780426785817,37
ID690026380,994 Waverley Rd,WHEELERS HILL,1090000.0,h,15/07/2017,5,2.0,2.0,698.0,41.0,-37.8921,145.19118,19914,6913.912492808583,37.0,0,990.0,3070.0,411.0,Jells Park Primary School,1204.1911534522537,262,Wheelers Hill Secondary College,2171.073441721518,426
ID512662921,52 Evans St,BRUNSWICK,1650000.0,h,18/03/2017,3,1.0,2.0,495.0,99.0,-37.7702,144.9672,19968,724.5721309163573,25.333333333333332,0,941.3333333333334,5813.0,575.6666666666666,Brunswick South Primary School,1056.6755986834728,448,Sydney Road Community School,471.71687676153425,447
ID820466229,35 Birkenhead St,FITZROY NORTH,1290000.0,h,18/03/2017,2,1.0,0.0,136.0,129.0,-37.7819,144.9824,20019,892.5329875166007,18.3,1,2047.6666666666667,9171.0,742.3333333333334,Deutsche Schule Melbourne,343.1279466980469,151,Fitzroy High School,558.3646243305765,248
ID343355494,2 Esther St,PRESTON,860000.0,h,27/06/2016,2,2.0,1.0,415.0,94.0,-37.7481,145.0017,20013,313.5356884597737,26.3,0,659.0,5219.333333333333,338.3333333333333,St John's College Preston,277.09298725778183,not ranked,St John's College Preston,277.09298725778183,not ranked
ID760153090,23 Thurloo St,CHADSTONE,1000000.0,h,6/08/2016,3,1.0,2.0,606.0,13.0,-37.8784,145.0958,19847,1808.7027407974417,31.666666666666668,0,1540.6666666666667,6062.333333333333,477.6666666666667,St Mary Magdalen's School,498.4075674180211,not ranked,Salesian College,621.4613204564546,153
ID492702387,122 Emmaline St,NORTHCOTE,1020000.0,h,10/09/2016,2,1.0,2.0,347.0,84.0,-37.76300000000001,144.9886,20015,754.1793240334596,23.3,0,136.33333333333334,302.6666666666667,42.0,Brunswick East Primary School,797.826655261491,not ranked,Northcote High School,1245.6612597597266,178
ID974232042,108 Mason St,NEWPORT,820000.0,t,27/06/2016,4,2.0,2.0,753.0,13.0,-37.8413,144.8741,19994,849.8933876632841,16.310344827586206,0,71.0,261.0,20.0,Newport Lakes Primary School,491.68830022825466,228,Bayside P-12 College,2070.5454744420726,243
ID912642190,27 Vauxhall Rd,NORTHCOTE,1900000.0,h,28/05/2016,4,2.0,1.0,537.0,80.0,-37.7763,145.0117,19929,442.5928645800152,19.923076923076923,0,136.33333333333334,302.6666666666667,42.0,Westgarth Primary School,540.4806020416033,115,Santa Maria College,1046.878143028038,137
ID974590806,105/18 Bent St,KENSINGTON,730000.0,u,17/06/2017,2,2.0,1.0,2135.0,9.0,-37.79561,144.93499,19972,181.83980876307825,17.0,0,288.0,712.0,75.66666666666667,Holy Rosary School,546.2579410864365,437,St Aloysius College,756.719731912857,170
ID886535058,8 Vickery St,MALVERN EAST,3600000.0,h,24/06/2017,4,3.0,2.0,552.0,4.0,-37.87421,145.04958,22248,717.7375058711658,19.5,0,717.3333333333334,1763.0,318.6666666666667,St Mary's School,322.41983049151133,159,Oakwood School,1354.0468376578945,565
ID834480853,4 Muriel St,NIDDRIE,1007000.0,h,27/06/2016,2,1.0,1.0,646.0,69.0,-37.7433,144.891,22253,2630.7902450453894,18.333333333333332,0,71.0,261.0,20.0,St John Bosco's School,178.07627125773507,not ranked,Rosehill Secondary College,566.8018671988256,239
ID730008385,3/8 Forest St,COLLINGWOOD,560000.0,u,12/08/2017,2,1.0,1.0,0.0,44.0,-37.79627,144.99229,19975,373.47677795213235,13.235294117647058,0,1097.6666666666667,5916.0,553.3333333333334,Clifton Hill Primary School,516.0034611859559,144,Collingwood College,763.9502043267527,359
ID922860619,11/48 Princess St,KEW,590000.0,u,15/10/2016,2,1.0,1.0,0.0,44.0,-37.805,145.0294,19904,1934.73608727272,15.666666666666666,0,271.6666666666667,771.6666666666666,74.0,Kew Primary School,381.91460620972697,356,Trinity Grammar School Kew,789.5839959328224,not ranked
ID353573239,10 Talbot Av,OAKLEIGH SOUTH,1140000.0,h,3/09/2017,3,1.0,4.0,697.0,79.0,-37.92021,145.10442,19916,1039.10263058602,31.35483870967742,1,142.0,344.6666666666667,39.333333333333336,Clarinda Primary School,766.6252764019591,not ranked,South Oakleigh Secondary College,1307.915289270747,259
ID716538223,2/442 Bluff Rd,HAMPTON,800000.0,u,25/02/2017,2,1.0,2.0,282.0,32.0,-37.9444,145.0231,19937,1638.396628554654,38.266666666666666,0,1841.6666666666667,9184.666666666666,533.3333333333334,St Agnes' School,788.9302640667718,not ranked,Sandringham College,1370.2144275259793,304
ID184022750,105 Fyffe St,THORNBURY,1110000.0,h,22/07/2017,3,1.0,0.0,396.0,89.0,-37.75358,144.98533999999995,20014,1176.002598304691,25.3,0,2532.3333333333335,5455.0,713.0,Bell Primary School,802.5703293744875,not ranked,St John's College Preston,1374.3388261735968,not ranked
ID907550574,25 Leane Dr,ELTHAM,977500.0,h,17/06/2017,4,2.0,3.0,1004.0,34.0,-37.69999,145.1617,19987,1942.2072575255304,47.9,0,2006.6666666666667,7754.333333333333,1051.3333333333333,Eltham North Primary School,954.3613658162843,294,Catholic Ladies' College Ltd,2049.440686483335,not ranked
ID533215353,42 Kilmore Rd,GISBORNE,775000.0,h,12/08/2017,3,2.0,4.0,1290.0,31.0,-37.48381,144.60052,20315,2785.737267096254,55.0,0,517.3333333333334,2973.0,288.6666666666667,St Brigid's School,1213.6776398762388,not ranked,Gisborne Secondary College,2114.097574426924,370
ID793152939,12 Merricks St,BROADMEADOWS,575500.0,h,23/09/2017,3,1.0,3.0,580.0,49.0,-37.6798,144.90936000000005,22254,973.0206337612996,32.0,0,684.0,1695.6666666666667,161.0,Broadmeadows Valley Primary School,453.7588551633062,not ranked,Hume Central Secondary College,532.9745068075708,404
ID613869323,147 Hilma St,SUNSHINE WEST,560000.0,h,3/12/2016,3,1.0,3.0,582.0,49.0,-37.7906,144.7929,20020,1170.9591457257666,21.333333333333332,0,2403.6666666666665,5212.333333333333,586.6666666666666,Ardeer South Primary School,589.7246530574373,not ranked,Marian College,1206.790312231759,not ranked
ID424899381,109 Powell St,YARRAVILLE,1320000.0,h,4/03/2017,3,2.0,2.0,473.0,99.0,-37.8217,144.8842,19996,823.5393864877816,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,Yarraville West Primary School,780.5414111698483,105,Gilmore College For Girls,2685.7765430453214,387
ID743098103,15/2 Redan St,ST KILDA,517500.0,u,1/07/2017,1,1.0,0.0,980.0,99.0,-37.85954,144.98869,19957,486.9305598423295,15.5,0,1412.0,6364.0,699.3333333333334,St Michael's Grammar School,251.18250671654374,275,St Michael's Grammar School,251.18250671654374,58
ID365657420,13 Allendale Ct,MEADOW HEIGHTS,520000.0,h,15/07/2017,3,1.0,1.0,631.0,59.0,-37.66004,144.92338,44817,258.9841115710569,43.0,0,318.3333333333333,497.0,140.66666666666666,Bethal Primary School,498.98592178163267,not ranked,St Mary's Coptic Orthodox College,834.2752786853777,not ranked
ID949413017,9/120 Sturt St,SOUTHBANK,580000.0,u,13/05/2017,2,1.0,1.0,0.0,25.0,-37.8248,144.9667,22238,723.3632048623022,3.5,0,1245.0,3886.0,447.6666666666667,South Melbourne Primary School,1266.1864606426623,not ranked,Victorian College Of The Arts Secondary School,417.8355809520496,not ranked
ID720149171,12 Thomas St,BRIGHTON EAST,1075000.0,h,4/06/2016,3,2.0,2.0,312.0,29.0,-37.9179,145.0232,19939,1212.6092001410634,35.15384615384615,0,2744.3333333333335,10289.666666666666,780.0,Bentleigh West Primary School,432.9564004078771,31,Brighton Secondary College,437.6078569741738,213
ID192232671,2/25 El Nido Gr,CARNEGIE,707000.0,t,13/08/2016,2,1.0,1.0,144.0,19.0,-37.892,145.0482,19942,583.2365283715102,29.23076923076923,0,3703.6666666666665,18944.0,2039.3333333333333,Glen Huntly Primary School,262.34657670439066,290,Kilvington Grammar School,1037.7570657887438,37
ID723622944,21 Destination Dr,GREENVALE,840500.0,h,24/06/2017,4,2.0,2.0,494.0,5.0,-37.61424,144.88705,40220,5030.5083948611045,45.0,0,512.0,1119.6666666666667,175.66666666666666,Aitken College,1533.4427510276505,432,Aitken College,1533.4427510276505,194
ID223017694,54 Balmain St,CREMORNE,1110000.0,h,24/09/2016,2,1.0,1.0,144.0,4.0,-37.8301,144.9927,22247,706.830961602702,10.0,0,888.0,2196.0,181.33333333333334,Richmond Primary School,563.471852482469,260,Melbourne Girls Grammar,716.5715019272418,21
ID598948018,1/96 Cooper St,ESSENDON,970000.0,t,17/06/2017,4,2.0,2.0,0.0,16.0,-37.74541,144.89844,22253,1958.461652237163,18.333333333333332,0,330.3333333333333,1855.0,82.0,Essendon North Primary School,602.4446492319317,261,Buckley Park College,199.3550151996774,123
ID408744592,242 Mason St,ALTONA NORTH,870000.0,h,17/06/2017,3,1.0,4.0,559.0,69.0,-37.8399,144.86228,19994,1900.2651453684969,16.310344827586206,0,2494.6666666666665,11307.0,1410.0,Newport Gardens Primary School,825.2262690126058,411,Emmanuel College,1976.600380316539,180
ID829109367,6/7 York St,MOONEE PONDS,360000.0,u,10/12/2016,1,1.0,1.0,0.0,54.0,-37.7652,144.9116,20038,667.7190597359954,22.0,0,278.0,489.0,65.0,Moonee Ponds West Primary School,462.31756022930614,not ranked,Lowther Hall Anglican Grammar School,659.6882227975681,not ranked
ID669558217,79 Blackshaws Rd,NEWPORT,860000.0,h,10/09/2016,4,3.0,2.0,217.0,99.0,-37.8344,144.8764,19995,936.9221004153303,14.333333333333334,0,71.0,261.0,20.0,Newport Lakes Primary School,479.46743717445196,228,Bayside P-12 College,2706.937548443453,243
ID665349660,967 Drummond St,CARLTON NORTH,2718000.0,h,11/03/2017,4,2.0,0.0,538.0,4.0,-37.7816,144.9714,19969,1336.8395323789596,24.333333333333332,0,3767.6666666666665,18925.0,2042.3333333333333,Princes Hill Primary School,319.48976040150893,not ranked,Princes Hill Secondary College,598.2620343192636,81
ID664006871,5a Rosamond St,BALACLAVA,1475000.0,h,24/06/2017,3,2.0,1.0,147.0,15.0,-37.86997,144.9908,19956,244.2965948760743,17.5,0,1672.6666666666667,10063.666666666666,646.3333333333334,St Kilda Primary School,159.01782805075726,169,Yesodei HaTorah College,737.5276620593556,38
ID928099585,7 Portland Pl,WATERWAYS,1265000.0,h,15/07/2017,4,2.0,2.0,604.0,44.0,-38.01347,145.12675,19862,2645.1616655489333,52.53846153846154,0,438.6666666666667,815.0,153.0,Aspendale Gardens Primary School,1332.3391926183806,330,Lighthouse Christian College,2005.7446256431767,184
ID159754060,315 Thompsons Rd,TEMPLESTOWE LOWER,1290000.0,h,7/11/2016,3,1.0,2.0,900.0,59.0,-37.764,145.1097,19935,4381.8867168946645,29.823529411764707,0,2403.6666666666665,5212.333333333333,586.6666666666666,Templestowe Valley Primary School,378.30325151713555,313,Templestowe College,1173.108492449777,307
ID489537566,707 Toorak Rd,KOOYONG,3080000.0,h,26/08/2017,4,2.0,3.0,620.0,89.0,-37.84391,145.03376,19945,1886.5511351636715,19.214285714285715,0,288.0,712.0,75.66666666666667,Bialik College,864.3910732275302,148,Bialik College,864.3910732275302,1
ID279610376,1 Leonie Ct,BRIGHTON,1960000.0,t,16/09/2017,3,2.0,2.0,709.0,59.0,-37.91414,145.00527,19951,795.5736740199201,26.5,0,2897.3333333333335,11243.0,942.0,Brighton Primary School,426.27547256926437,342,Brighton Grammar School,1085.3854393462361,46
ID400391315,63 Beauford St,HUNTINGDALE,1190000.0,h,26/08/2017,4,2.0,2.0,600.0,34.0,-37.9089,145.11236,19916,908.9769803665912,31.35483870967742,0,2837.0,9343.666666666666,1212.6666666666667,Clayton North Primary School,966.4832279752166,not ranked,John Monash Science School,1551.3544305803941,59
ID163599469,54 Benkel Av,CHELTENHAM,920000.0,h,16/09/2017,4,2.0,2.0,530.0,49.0,-37.96531,145.08502,19865,2536.0549899693983,44.6875,0,1288.3333333333333,4242.333333333333,480.0,Kingston Heath Primary School,593.3958183993492,304,Cheltenham Secondary College,1926.1858211672227,285
ID962730493,8/86 Queens Pde,FITZROY NORTH,775000.0,t,28/05/2016,3,2.0,2.0,0.0,121.0,-37.7918,144.9824,19974,1197.3145202650442,15.142857142857142,0,1923.6666666666667,8979.333333333334,620.3333333333334,Fitzroy Community School,370.7106131108623,4,Fitzroy High School,887.4013514782297,248
ID458710026,47 View St,MONT ALBERT,1587000.0,h,20/05/2017,3,2.0,2.0,624.0,59.0,-37.8203,145.1105,19896,447.68603949768396,28.785714285714285,0,313.3333333333333,545.3333333333334,65.66666666666667,Our Holy Redeemer School,915.8306199941777,219,Box Hill Senior Secondary College,1237.0367250364613,not ranked
ID935057174,4/13 Sylvester St,OAK PARK,522000.0,u,8/10/2016,2,1.0,1.0,161.0,7.0,-37.7204,144.9131,20033,789.8930315578109,34.0,0,136.33333333333334,302.6666666666667,42.0,Strathmore North Primary School,557.6239558019793,145,Pascoe Vale Girls Secondary College,1997.43063979862,371
ID557659225,178 Clarendon St,THORNBURY,1430000.0,h,11/02/2017,3,1.0,3.0,705.0,49.0,-37.7611,145.0142,20014,1531.3680071922672,25.3,0,2532.3333333333335,5455.0,713.0,Holy Spirit School,177.41395350907237,496,Virtual School Victoria,1017.5229118171152,not ranked
ID634994997,28 Papua St,WATSONIA,701000.0,h,28/05/2016,2,1.0,2.0,762.0,49.0,-37.7112,145.0861,19984,204.90787146707947,37.666666666666664,0,584.3333333333334,2731.6666666666665,211.66666666666666,Watsonia Primary School,470.05186492993766,not ranked,Greensborough Secondary College,545.0201427077511,341
ID747294842,3/8 Ashted Rd,BOX HILL,636000.0,u,19/11/2016,2,1.0,1.0,151.0,49.0,-37.8234,145.1235,20042,499.5030156948184,25.775,0,2744.3333333333335,10289.666666666666,780.0,St Francis Xavier's School,890.0802166916969,376,Our Lady of Sion College,796.717780462354,69
ID147092579,144 Duke St,BRAYBROOK,868000.0,h,7/11/2016,2,1.0,4.0,749.0,69.0,-37.7814,144.847,22241,1474.6384029878288,15.85,0,2744.3333333333335,10289.666666666666,780.0,Sunshine Harvester Primary School,206.16296528542787,not ranked,Braybrook College,353.0452844524306,139
ID439994033,4/11 Spencer St,ESSENDON,370000.0,u,28/08/2016,2,1.0,1.0,0.0,59.0,-37.7482,144.908,22253,1129.9225517942675,18.333333333333332,0,334.6666666666667,1407.6666666666667,88.33333333333333,St Therese's School,382.50247609008824,387,Buckley Park College,909.7883284733667,123
ID234107549,4/15 Stapley Cr,ALTONA NORTH,451500.0,u,15/07/2017,3,1.0,1.0,180.0,54.0,-37.83648,144.86296000000004,19994,1942.7838885125234,16.310344827586206,0,2494.6666666666665,11307.0,1410.0,St Leo the Great Primary School,1036.278553798547,not ranked,Emmanuel College,1887.6321177044385,180
ID863230362,8 Grand Bvd,MONTMORENCY,881100.0,h,12/08/2017,3,2.0,4.0,786.0,59.0,-37.72532,145.12488000000005,19986,1154.4685276768214,43.9,0,1471.0,7759.666666666667,779.6666666666666,Montmorency South Primary School,443.40130691605555,244,Eltham High School,1486.4150006379552,279
ID854816733,1 Daisy St,ESSENDON,1360000.0,h,3/06/2017,4,2.0,1.0,267.0,3.0,-37.75472,144.92723,22253,981.5687065146459,18.333333333333332,0,330.3333333333333,1855.0,82.0,Essendon Primary School,573.8767584567746,133,St Columba's College,1171.886885944219,85
ID302614668,2 Augusta Av,CAMPBELLFIELD,650000.0,h,19/08/2017,4,2.0,4.0,688.0,49.0,-37.6714,144.95458,19960,910.0714570674235,43.0,0,101.33333333333333,253.66666666666666,33.0,Campbellfield Heights Primary School,1046.717221714322,not ranked,Ilim College,2181.502172951357,311
ID261241599,77 Dennis St,NORTHCOTE,860000.0,h,7/05/2016,3,1.0,1.0,213.0,8.0,-37.766,145.0039,20015,638.2731870768833,23.3,0,136.33333333333334,302.6666666666667,42.0,Wales Street Primary School,662.0150891432427,175,Santa Maria College,500.7382888547621,137
ID450323125,402/89 River St,SOUTH YARRA,801000.0,u,6/08/2016,2,2.0,1.0,0.0,19.0,-37.8361,144.9966,19959,456.62546758164297,12.543859649122806,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Richmond Primary School,758.8321957008793,260,Melbourne High School,139.1668800580785,2
ID957008172,99 Christmas St,NORTHCOTE,1575000.0,h,7/11/2016,2,1.0,3.0,607.0,74.0,-37.7668,145.0149,19930,1388.3900401289827,22.0,0,136.33333333333334,302.6666666666667,42.0,Holy Spirit School,672.5433797182135,496,Virtual School Victoria,1088.2055791594034,not ranked
ID607618437,57 Newton St,RESERVOIR,866000.0,h,24/09/2016,3,1.0,2.0,569.0,49.0,-37.7313,145.0224,20011,1757.8623563210779,31.2,1,824.6666666666666,1890.3333333333333,159.33333333333334,Holy Name School,356.1447614829019,463,Northern College of the Arts and Technology,1010.5953759681212,not ranked
ID128062384,33 Carthy St,ALTONA NORTH,683000.0,h,4/06/2016,3,1.0,2.0,534.0,52.0,-37.8284,144.8355,20022,4043.992543114445,21.4,0,2489.6666666666665,11817.333333333334,1268.6666666666667,Annunciation School,1371.3846789164625,not ranked,Emmanuel College,703.9784459603609,180
ID589536326,3/44 Wave St,ELWOOD,695500.0,u,3/06/2017,2,1.0,1.0,887.0,46.0,-37.88349,144.98699,19955,1112.4915404691762,19.5,1,1666.0,9333.666666666666,523.0,Elwood Primary School,251.79024897496578,309,Elwood College,203.992544425365,175
ID570485154,4 Vincent St,BRIGHTON EAST,1480000.0,h,7/11/2016,3,2.0,2.0,697.0,94.0,-37.9269,145.0274,19938,734.9220934780722,36.84615384615385,1,2744.3333333333335,10289.666666666666,780.0,Bentleigh West Primary School,705.1615772559124,31,Brighton Secondary College,1045.152487198873,213
ID878224083,373 Moreland Rd,COBURG,770000.0,t,26/08/2017,2,1.0,1.0,600.0,49.0,-37.75356,144.9497,19966,1071.9334465240968,30.0,0,1097.6666666666667,5916.0,553.3333333333334,St Fidelis' School,445.3175728080691,not ranked,Antonine College,1507.1060174621032,482
ID521910881,37 Epsom Rd,ASCOT VALE,1050000.0,h,26/07/2016,3,1.0,3.0,536.0,9.0,-37.7728,144.9076,20039,1281.9849251403593,20.0,0,2489.6666666666665,11817.333333333334,1268.6666666666667,St Mary's School,342.81374155883753,159,Lowther Hall Anglican Grammar School,1574.9850833524663,not ranked
ID838837036,11 Maureen St,MOUNT WAVERLEY,944000.0,h,1/07/2017,3,1.0,1.0,446.0,59.0,-37.86071,145.1278,19848,4085.1905770912954,30.666666666666668,0,1471.0,7759.666666666667,779.6666666666666,St Scholastica's School,1022.5894434114626,not ranked,Mount Waverley Secondary College,1013.1685621919515,143
ID423055876,403/120 Greville St,PRAHRAN,712500.0,u,28/05/2016,2,2.0,1.0,0.0,129.0,-37.8493,144.9908,19958,86.13651010127968,13.5,0,659.0,5219.333333333333,338.3333333333333,Wesley College,762.6530882100922,202,Prahran High School,313.29035483252534,not ranked
ID747120896,42 Glenair St,TEMPLESTOWE LOWER,982000.0,h,18/06/2016,3,2.0,2.0,652.0,59.0,-37.7629,145.1157,19935,4884.828969768079,29.823529411764707,0,2403.6666666666665,5212.333333333333,586.6666666666666,Templestowe Heights Primary School,577.8847055938538,166,Templestowe College,769.4130951147782,307
ID895415693,9 Bond St,HADFIELD,735000.0,h,8/07/2017,3,1.0,1.0,626.0,69.0,-37.71425,144.95013,19962,918.0733042694794,37.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,Pascoe Vale North Primary School,793.524840903522,not ranked,Pascoe Vale Girls Secondary College,1340.148407253236,371
ID317677052,41 Bossington St,OAKLEIGH SOUTH,800000.0,t,24/09/2016,3,1.0,2.0,252.0,69.0,-37.9167,145.0879,19916,1419.0767554438594,31.35483870967742,0,136.33333333333334,302.6666666666667,42.0,Oakleigh South Primary School,947.9488122056745,8,South Oakleigh Secondary College,646.8241398337657,259
ID227680936,17 Ardwick St,BENTLEIGH,1532000.0,h,9/09/2017,3,1.0,2.0,628.0,69.0,-37.92716,145.03778,19938,302.0668665612015,36.84615384615385,0,959.0,4476.666666666667,324.0,St Paul's School,580.9596028116973,211,Our Lady of the Sacred Heart College,248.2474359532328,not ranked
ID511512536,13/37 Murray Rd,ORMOND,695000.0,h,17/06/2017,2,1.0,1.0,126.0,49.0,-37.90552,145.03087,19941,809.8115905980894,32.15384615384615,0,298.0,735.0,154.0,Ormond Primary School,295.9998879663565,112,Divrei Emineh,427.09639452629017,not ranked
